pregen	mscoco_R^2	mscoco_R	mscoco_p	flickr30k_R^2	flickr30k_R	flickr30k_p	flickr8k_R^2	flickr8k_R	flickr8k_p	all_R^2	all_R	all_p
sum_geomean_prob_none	0.5466481729073431	0.7393565938756096	2.1283125294336885e-32	0.35612400935751065	0.5967612666364253	9.538036259928666e-19	0.6444869092726598	0.8027994203240681	7.876625066995075e-42	0.3905410449774909	0.6249328323728006	7.750470489522567e-60
sum_geomean_prob_filter0	0.6084141416575529	0.780009065112421	4.406400594176971e-38	0.5137041294053801	0.7167315602130132	1.1289123896577588e-29	0.5212551167720574	0.7219799974875047	2.7840377517313323e-30	0.40072221310774153	0.6330262341386347	8.23590482028229e-62
sum_geomean_prob_prefix0	0.0163933766723661	0.12803662238737049	0.0867343861301208	0.038518830232970376	0.19626214671446549	0.008277895109253227	0.0030552235908191954	-0.05527407702367535	0.4611364385722634	0.0764358664170981	0.27647037168039923	6.253303147605988e-11
sum_geomean_pplx_none	0.13497793655065216	-0.3673934356390328	3.909445430862346e-07	0.1270651036447866	-0.356461924537231	9.041650430855537e-07	0.1285879249282067	-0.3585915851330127	7.697774134419946e-07	0.005567521795563609	-0.07461582804984214	0.08321790989892554
sum_geomean_count_none	0.00012397354792213007	-0.011134340928951748	0.8820691259852785	0.001332130470440777	-0.03649836257204941	0.6266640299309917	0.0004132639337409061	-0.020328894060939618	0.7864920825647647	0.037431887608091886	0.19347322194063934	5.944660957633822e-06
sum_geomean_count_filter0	0.022010996174945216	-0.14836103320934785	0.04685388927055791	0.017452636420604226	-0.13210842675849344	0.07708947752288281	0.01755138697547644	-0.1324816476930916	0.0762506062076916	0.010360044373356924	0.10178430317763601	0.017985338442700987
sum_geomean_count_prefix0	0.1373068391560588	0.3705493747883793	3.0511061478589783e-07	0.10868451258596232	0.329673342243443	6.207206509081447e-06	0.01279478823446266	0.11311404967758276	0.13056743499253387	0.1617550312256243	0.4021878059136357	2.0636337541746167e-22
sum_geomean_normcount_none	1.3970579855798765e-13	3.737723887046603e-07	0.9999960273021334	3.458268705377779e-12	1.859642090666314e-06	0.9999802314761025	6.3003332707503e-12	2.5100464678468206e-06	0.999973317634862	0.04265306996285513	0.20652619679560055	1.2958219673226168e-06
sum_geomean_normcount_filter0	0.019158901564986258	-0.13841568395592407	0.06387755175788234	0.010391162607370349	-0.1019370521810904	0.17330809619034448	0.013795003554278708	-0.11745213303417996	0.11635754239879473	0.013758348672383326	0.1172959874521858	0.006356107755153238
sum_geomean_normcount_prefix0	0.1469942963453183	0.3833983520378228	1.0818372190463572e-07	0.14355929483777588	0.3788921942159483	1.5642026148329025e-07	0.02021309524512572	0.1421727654831463	0.05693081702200821	0.16993724455542242	0.41223445338232273	1.4394572149488436e-23
